Id,SalePrice
524,183338.4506
525,217807.3702
526,221865.5695
527,176939.4987
528,175972.0823
529,187321.7881
530,211278.8025
531,194200.7947
532,207471.9336
533,174832.7536
534,217383.0002
535,190314.4236
536,241974.9387
537,335672.8216
538,361934.762
539,227272.7154
540,309709.5618
541,255388.224
542,233563.8693
543,278500.0256
544,265529.5844
545,221719.7729
546,217346.7626
547,273321.5153
548,183016.7087
549,183914.9854
550,190583.0695
551,129455.9575
552,174233.6883
553,176656.6914
554,178765.9689
555,192924.0074
556,186876.0791
557,196521.6184
558,126984.5262
559,120538.0334
560,122317.1183
561,121685.9692
562,179176.2229
563,162742.0412
564,203233.1989
565,312952.3217
566,183365.2393
567,147508.9927
568,168560.9531
569,173131.11
570,265402.586
571,216634.1426
572,260021.1337
573,256350.3436
574,167839.0546
575,203676.6189
576,204977.5781
577,205296.876
578,277218.3437
579,193497.5178
580,361435.0124
581,245238.5362
582,199015.4717
583,181295.5159
584,193293.723
585,220856.4326
586,180500.0476
587,158252.3285
588,139778.7173
589,174620.2781
590,190302.342
591,106911.6683
592,148348.1418
593,134789.1699
594,92915.22403
595,171799.7198
596,117909.9199
597,130177.4335
598,190779.923
599,137587.6613
600,145441.1442
601,180855.7501
602,133826.2153
603,115586.4973
604,156303.5025
605,135281.2821
606,185079.6553
607,129988.3724
608,187837.3596
609,105069.2446
610,123694.4908
611,100676.9098
612,155860.4058
613,133171.9588
614,190552.1037
615,138035.9878
616,136844.2723
617,141120.3889
618,127211.8761
619,153955.0655
620,125565.1305
621,126251.7408
622,147336.8926
623,161269.1178
624,121469.4793
625,134785.6622
626,115581.0392
627,138404.1013
628,121709.9463
629,109251.8059
630,134974.4751
631,114566.2754
632,156747.8225
633,145718.4815
634,127644.0839
635,171958.0811
636,97852.75542
637,100557.6318
638,164502.6564
639,71720.078
640,100245.7879
641,156201.4746
642,143682.3422
643,107839.2721
644,166000.9492
645,111529.261
646,116551.3438
647,231268.4888
648,127442.6733
649,115162.7663
650,129865.5378
651,156625.2284
652,143201.2486
653,118794.2359
654,111030.8321
655,144931.3166
656,133259.3925
657,150433.2704
658,128131.8716
659,115771.1084
660,114134.291
661,114134.291
662,115600.2714
663,98562.84726
664,209740.4161
665,167915.2987
666,185994.9765
667,167282.505
668,143140.6108
669,136779.0174
670,142782.8143
671,195004.5207
672,140418.447
673,141191.2023
674,130469.9149
675,119259.6044
676,87047.12971
677,129112.632
678,139550.4592
679,151022.6283
680,126844.9286
681,131331.7121
682,132184.324
683,147173.45
684,155190.5729
685,123035.0571
686,153789.0202
687,164867.7697
688,146449.4647
689,149226.8465
690,217495.828
691,129928.8195
692,147546.1823
693,159338.5534
694,103269.8309
695,121914.2694
696,220448.3641
697,222139.3146
698,215729.7868
699,195675.547
700,167411.2692
701,267328.9522
702,417640.2877
703,348254.2943
704,260172.0821
705,179909.8954
706,141424.9999
707,213464.0864
708,187646.7167
709,193409.3952
710,215874.8633
711,141138.1454
712,147827.6118
713,158427.5412
714,234853.9067
715,316552.6038
716,293914.4369
717,237049.6014
718,220801.5594
719,147790.6601
720,241004.2919
721,196941.3746
722,235726.7296
723,199945.6633
724,134361.2219
725,117794.8492
726,154766.3356
727,152133.3349
728,157407.1541
729,182030.7555
730,89630.98559
731,89630.98559
732,91196.79204
733,94821.8913
734,95153.57884
735,113763.9653
736,106156.8601
737,112545.0803
738,165839.2545
739,181515.4656
740,127342.5458
741,152210.331
742,166446.7777
743,179074.2922
744,152337.579
745,123891.975
746,138393.8132
747,228183.4824
748,213130.3707
749,195299.7631
750,133911.714
751,118043.9717
752,124102.1443
753,107173.792
754,132819.3638
755,105073.272
756,151316.0984
757,101034.8864
758,102546.4916
759,90597.75546
760,90527.69395
761,249303.6379
762,229298.2962
763,282274.3148
764,236897.9678
765,151133.9301
766,177963.3116
767,198546.3594
768,261707.2231
769,225062.7453
770,147725.3719
771,207838.5529
772,186626.006
773,171602.2076
774,225181.792
775,191229.6122
776,256831.1544
777,347706.3048
778,208313.3366
779,115904.8164
780,159081.6836
781,164155.6457
782,143677.3734
783,115575.9707
784,96429.14145
785,96645.79189
786,133966.8885
787,93183.18166
788,122116.332
789,121934.0044
790,137995.0481
791,145007.4378
792,193629.0687
793,152239.0022
794,165539.1531
795,178139.7631
796,182653.6107
797,187260.1304
798,174825.812
799,177189.2326
800,164091.2673
801,186762.2159
802,206054.9123
803,310025.1226
804,448489.7994
805,166281.5045
806,260784.5527
807,297296.0093
808,378264.1699
809,171715.2487
810,181122.7296
811,230703.7029
812,200566.5269
813,161452.4893
814,169293.2117
815,190657.1832
816,196638.335
817,184814.9912
818,153298.1428
819,122286.0197
820,114155.5261
821,171046.2458
822,171565.7641
823,105632.3513
824,122453.742
825,151797.1688
826,124077.2032
827,337223.9047
828,290880.0434
829,365010.7651
830,444246.3502
831,308100.53
832,404093.8228
833,438858.9936
834,421015.8872
835,437558.1333
836,279887.027
837,278106.8414
838,342487.0224
839,378504.5488
840,315119.9611
841,259100.7348
842,239228.8957
843,255290.7336
844,277824.5427
845,181920.2612
846,181920.2612
847,172671.8509
848,241338.3895
849,259709.5433
850,218623.3603
851,185222.2774
852,175714.5736
853,173660.7789
854,174147.8347
855,172690.1565
856,180493.006
857,170506.554
858,172748.2012
859,178833.8071
860,181798.6556
861,250148.3679
862,178529.5617
863,168033.2588
864,167560.2499
865,219990.4781
866,168095.9069
867,209376.4588
868,212006.5268
869,177527.3953
870,177490.3825
871,350397.1458
872,394841.8823
873,311514.1554
874,261043.2084
875,238260.0399
876,315834.2515
877,199018.2681
878,263142.2425
879,243657.1068
880,393047.0935
881,217758.424
882,242994.9533
883,219903.3529
884,233832.9474
885,277748.1265
886,216498.2407
887,195545.0391
888,224166.0266
889,159651.0547
890,265529.5844
891,246288.0993
892,277349.5223
893,249120.584
894,119188.8938
895,137210.0271
896,148869.1004
897,213007.7005
898,183183.8657
899,122311.8906
900,123477.8028
901,145541.2309
902,248124.574
903,142065.2129
904,152141.6579
905,212153.342
906,185273.5636
907,240753.6646
908,193391.9346
909,237868.0622
910,172896.7381
911,174128.9784
912,200462.6529
913,239387.1543
914,277792.6224
915,236906.2677
916,251816.3019
917,297752.0531
918,152387.397
919,182554.6908
920,148505.742
921,169702.5826
922,200147.5414
923,217939.4689
924,220925.0159
925,151881.3074
926,136129.6666
927,126035.1419
928,126391.3835
929,136366.632
930,139618.1685
931,141884.7585
932,123738.5208
933,177766.5182
934,149720.2544
935,191230.4194
936,139444.8957
937,194168.5367
938,134142.7602
939,76165.75817
940,73224.25966
941,121090.4675
942,133841.1532
943,180556.1021
944,139018.479
945,165019.8493
946,128771.5731
947,128104.4203
948,147987.2515
949,133139.3784
950,182542.4026
951,123932.7502
952,142958.0336
953,138250.9265
954,125765.4541
955,183570.8794
956,147342.1297
957,133093.1325
958,123326.7745
959,133877.8014
960,123123.2527
961,136143.5659
962,121804.6528
963,114737.373
964,144204.7744
965,230103.4857
966,149883.7659
967,117614.1455
968,159399.4151
969,121790.0499
970,127737.8259
971,122328.6718
972,129644.3255
973,135521.7451
974,140739.6945
975,142706.8332
976,106201.0228
977,122350.8026
978,123492.308
979,138763.076
980,152824.871
981,119675.0947
982,117632.1857
983,131999.5182
984,135761.8139
985,104178.4789
986,155834.9485
987,227503.4166
988,144977.9073
989,134375.7857
990,178913.2203
991,124523.0062
992,219055.4721
993,99119.13075
994,110901.0301
995,121298.3899
996,131413.9557
997,122499.6889
998,117608.0123
999,121348.798
1000,157770.7683
1001,120944.0477
1002,132241.4801
1003,135132.5452
1004,167651.8352
1005,155178.7219
1006,140904.9676
1007,167319.0189
1008,114789.565
1009,123537.7656
1010,184783.1018
1011,174981.2783
1012,213080.9951
1013,130458.1982
1014,121337.7248
1015,216725.4492
1016,119679.7269
1017,125473.1649
1018,183068.365
1019,132000.5778
1020,139791.0051
1021,129101.7098
1022,133741.7312
1023,122492.5336
1024,138400.0892
1025,124214.3698
1026,142111.9106
1027,179738.5847
1028,136810.4937
1029,154503.2356
1030,138351.0273
1031,112001.8618
1032,182725.9011
1033,135860.3806
1034,167870.6505
1035,105379.3836
1036,207920.1588
1037,141673.6408
1038,120595.2164
1039,97106.05641
1040,128781.4249
1041,143349.8918
1042,135693.884
1043,121660.9768
1044,187686.481
1045,202146.9922
1046,279459.9271
1047,358875.8689
1048,279459.9271
1049,233858.5019
1050,240298.8834
1051,186616.068
1052,209420.5979
1053,217980.0778
1054,214918.4441
1055,145566.5944
1056,150130.2162
1057,126908.2614
1058,132662.0869
1059,217338.3472
1060,199437.0802
1061,196533.8429
1062,206173.6737
1063,137465.4733
1064,134410.1653
1065,143484.4292
1066,146997.8786
1067,123313.2198
1068,136246.6971
1069,135967.9998
1070,120557.8409
1071,223786.3337
1072,220541.8883
1073,199470.6839
1074,246517.7164
1075,271998.8558
1076,219089.5293
1077,205592.2207
1078,186991.9992
1079,180617.4795
1080,170182.707
1081,184418.8516
1082,154469.711
1083,123073.3126
1084,137279.1963
1085,144356.5626
1086,165909.3001
1087,146611.4678
1088,154209.4654
1089,147998.301
1090,471381.1359
1091,144779.411
1092,121944.6981
1093,89630.98559
1094,130792.3813
1095,109459.5494
1096,108020.0893
1097,122722.6713
1098,162766.3965
1099,139788.9296
1100,122673.1483
1101,124323.4235
1102,129325.8239
1103,131286.8126
1104,172686.3081
1105,124979.8123
1106,138611.2125
1107,139063.8633
1108,193659.5119
1109,193802.4254
1110,132055.0082
1111,188593.9092
1112,183108.0818
1113,231781.8366
1114,238484.3761
1115,156564.4799
1116,120516.6113
1117,109310.9286
1118,109310.9286
1119,83682.86039
1120,134140.3358
1121,139401.8434
1122,118358.537
1123,244435.1166
1124,157125.9952
1125,179475.0002
1126,189076.4727
1127,200874.6942
1128,140429.6365
1129,147354.622
1130,216563.9415
1131,178725.6036
1132,224213.4328
1133,241542.5012
1134,184145.2157
1135,203344.1675
1136,344841.5605
1137,194775.5728
1138,234414.6629
1139,349975.6348
1140,185474.256
1141,147221.2391
1142,94248.68387
1143,96941.58511
1144,85920.12901
1145,94175.68084
1146,142547.9351
1147,166555.9931
1148,174931.8036
1149,156510.4885
1150,99048.10003
1151,150384.8702
1152,148217.9411
1153,122116.332
1154,122348.0861
1155,164692.195
1156,130221.0246
1157,192477.0846
1158,187595.6403
1159,237155.4633
1160,174531.6435
1161,177535.0183
1162,181869.7922
1163,233964.6381
1164,286695.3223
1165,295369.5171
1166,161699.3228
1167,189801.5218
1168,364359.958
1169,408214.5935
1170,326389.0317
1171,426714.9068
1172,351074.3832
1173,271046.7072
1174,364533.1057
1175,150534.4111
1176,205096.0818
1177,174692.5473
1178,219618.475
1179,173881.3051
1180,150518.0917
1181,121610.1078
1182,189759.8912
1183,136707.7598
1184,137304.2111
1185,105877.4426
1186,105500.711
1187,105632.3513
1188,148086.4554
1189,130136.7134
1190,151739.936
1191,166297.4416
1192,406235.8055
1193,269118.0161
1194,268215.2012
1195,377077.1322
1196,314077.4179
1197,275086.9946
1198,247739.682
1199,295278.7371
1200,315093.2135
1201,337650.9598
1202,346160.251
1203,284888.2855
1204,258611.8061
1205,323293.865
1206,263806.0248
1207,170741.8328
1208,182833.3928
1209,170553.0185
1210,285841.7984
1211,182833.3928
1212,187790.3391
1213,196092.894
1214,196103.5575
1215,171641.3416
1216,192016.3746
1217,185432.017
1218,252025.7236
1219,287055.9437
1220,296213.1781
1221,392022.0602
1222,337820.0191
1223,443339.2555
1224,314398.7066
1225,340249.8502
1226,255392.6695
1227,279471.5071
1228,236393.689
1229,211477.9978
1230,418920.0566
1231,187057.7637
1232,118673.7009
1233,193341.7052
1234,119538.7365
1235,190899.0571
1236,186325.1232
1237,195648.7978
1238,179536.9201
1239,168396.2816
1240,165369.0771
1241,150226.1134
1242,140771.0118
1243,159230.0325
1244,142251.773
1245,127496.5999
1246,122930.4192
1247,138877.5318
1248,126229.8076
1249,103319.6264
1250,123652.0746
1251,261100.6502
1252,344115.1151
1253,176137.6319
1254,163028.3837
1255,172913.1663
1256,155373.6209
1257,156114.1275
1258,246336.6494
1259,154437.2201
1260,190077.114
1261,142885.3417
1262,167853.8506
1263,146537.8564
1264,123244.2378
1265,131341.7027
1266,135496.8416
1267,147349.0995
1268,173303.3515
1269,155967.7701
1270,138884.4925
1271,123611.602
1272,123394.1825
1273,166183.8096
1274,157177.2872
1275,132310.665
1276,144419.8872
1277,123376.37
1278,181365.8701
1279,163716.0271
1280,150262.0009
1281,140713.3365
1282,160458.6749
1283,137037.8233
1284,140643.0491
1285,132998.9844
1286,125477.6809
1287,158835.5647
1288,136224.1386
1289,128399.1286
1290,133033.6027
1291,121523.9068
1292,249847.8297
1293,152973.3764
1294,303749.2821
1295,157908.8625
1296,100242.7741
1297,111220.2175
1298,90738.8989
1299,172065.454
1300,169000.4052
1301,137547.6865
1302,136626.6997
1303,186456.2112
1304,171793.2662
1305,240246.1198
1306,132875.4819
1307,104583.2737
1308,149900.9285
1309,135140.5014
1310,168342.5665
1311,123695.7699
1312,108062.4639
1313,166257.1708
1314,144042.4545
1315,134766.5495
1316,163878
1317,183694.9302
1318,121134.8525
1319,161920.7063
1320,129166.7623
1321,115946.4938
1322,106924.74
1323,108848.2215
1324,139821.9863
1325,160851.8634
1326,75570.37667
1327,129855.9649
1328,100238.1806
1329,227526.7426
1330,101439.5327
1331,140104.1656
1332,93109.59965
1333,151394.7539
1334,113701.7805
1335,123442.6024
1336,114243.9431
1337,220816.9864
1338,137408.7166
1339,120836.3015
1340,94226.11761
1341,129758.4718
1342,128799.8451
1343,214249.6353
1344,142586.6734
1345,107588.3719
1346,114879.0862
1347,149783.9727
1348,144535.1744
1349,128209.5579
1350,133292.886
1351,166796.632
1352,152227.9949
1353,198495.216
1354,198840.5397
1355,123369.1039
1356,238488.1922
1357,143889.9283
1358,132931.006
1359,154200.6851
1360,133698.4335
1361,120101.9309
1362,205017.4364
1363,262513.7503
1364,180186.3272
1365,145573.3837
1366,131473.2274
1367,142577.0086
1368,186624.5143
1369,190766.0828
1370,251412.092
1371,196247.1462
1372,202851.8632
1373,263818.7646
1374,215067.02
1375,222152.6346
1376,197192.5271
1377,167651.1916
1378,147132.023
1379,172761.4969
1380,201785.0791
1381,198557.0998
1382,208781.4083
1383,130897.1081
1384,175058.3672
1385,122470.3411
1386,205175.1473
1387,185668.8194
1388,203767.9205
1389,206250.7983
1390,278267.4085
1391,218373.4641
1392,233871.5019
1393,221341.831
1394,147790.6601
1395,184033.5486
1396,202807.6105
1397,193521.2344
1398,192373.6775
1399,143059.8959
1400,108580.4136
1401,137168.5148
1402,202830.9038
1403,107208.4549
1404,228080.1984
1405,144779.411
1406,166951.4256
1407,99594.2659
1408,151132.1735
1409,136996.7407
1410,153571.8219
1411,108674.5008
1412,72646.12636
1413,105764.1831
1414,139243.1151
1415,134252.8271
1416,145223.5658
1417,140181.7855
1418,159133.9346
1419,131381.3231
1420,124018.6371
1421,143145.8724
1422,137959.9289
1423,191523.8819
1424,196044.763
1425,171610.4108
1426,165264.3025
1427,120957.1425
1428,151689.5938
1429,82204.28435
1430,96012.03568
1431,145051.6863
1432,70793.31406
1433,108636.6569
1434,72945.69408
1435,248432.5734
1436,249473.5613
1437,191843.0905
1438,196743.4143
1439,233871.6816
1440,158649.89
1441,191810.698
1442,170073.6821
1443,309620.3991
1444,335644.5026
1445,108073.7702
1446,207996.4186
1447,115281.9023
1448,122866.8701
1449,202395.5392
1450,83071.33983
1451,94248.68387
1452,137731.4323
1453,94175.68084
1454,85920.12901
1455,85920.12901
1456,94175.68084
1457,161967.1009
1458,103114.2758
1459,236116.0885
