Id,SalePrice
218,405953.7021
219,323750.9844
220,308812.2501
221,264198.6377
222,278600.5058
223,212686.9674
224,180688.8879
225,160904.1864
226,192183.8927
227,164204.277
228,197240.8334
229,194427.8695
230,185323.6418
231,173961.8339
232,251872.0749
233,164204.277
234,164574.7243
235,167126.1086
236,259285.6282
237,167515.0801
238,317925.1317
239,314476.2281
240,235569.4152
241,269972.9724
242,287640.8839
243,272836.7819
244,283224.8299
245,237656.8438
246,376287.9793
247,217578.4224
248,218123.4576
249,294809.9871
250,244430.3327
251,248595.7678
252,276902.9765
253,251647.2321
254,230847.5783
255,203246.4356
256,198958.8883
257,188157.9981
258,136311.2078
259,206376.02
260,265442.3372
261,189204.0223
262,109911.5447
263,144658.8135
264,235137.1945
265,227690.553
266,181094.748
267,186056.6148
268,189994.3145
269,156436.7708
270,161689.7595
271,125244.146
272,127277.5711
273,109748.3481
274,118620.2015
275,108804.9935
276,106937.9305
277,313267.3709
278,211563.5762
279,303079.0175
280,223751.5954
281,178563.0813
282,164330.7315
283,183486.1594
284,268445.9758
285,246520.5147
286,251518.6185
287,230606.3751
288,232086.3476
289,160780.2652
290,160992.119
291,237107.8641
292,104769.5134
293,181952.5437
294,233938.6599
295,179760.6355
296,94749.42921
297,104613.9248
298,147057.7173
299,176423.5495
300,164646.8774
301,159176.4017
302,176511.1409
303,188198.2379
304,114474.1538
305,219623.0577
306,196939.2605
307,207908.9595
308,130970.7919
309,204119.2171
310,138089.4624
311,136161.6508
312,154834.3416
313,113312.4814
314,212043.3298
315,145030.4248
316,122468.6486
317,95309.34689
318,117244.0111
319,103091.9706
320,184344.0739
321,133718.0228
322,55571.38174
323,141607.6404
324,71100.89396
325,122063.4399
326,190229.3693
327,196220.299
328,-12161.97949
329,114735.777
330,43889.61527
331,260721.1007
332,177463.9124
333,156256.3294
334,147908.4152
335,149491.5553
336,118621.7264
337,165592.9629
338,120671.3964
339,89587.74277
340,108880.1686
341,112471.8452
342,175322.4775
343,182877.9143
344,127965.2033
345,142152.2736
346,147248.0775
347,190441.2191
348,114245.8652
349,100789.8481
350,141080.7131
351,96176.11811
352,111544.552
353,122475.0449
354,87453.24339
355,-9084.522167
356,90663.05317
357,128184.205
358,187412.4394
359,135454.8133
360,52395.31123
361,158023.5674
362,178331.7
363,14667.719
364,161012.7121
365,123142.4117
366,103048.0356
367,113860.525
368,141165.1995
369,182882.582
370,195282.3306
371,193300.3387
372,155543.0607
373,175080.7195
374,141222.721
375,185800.7917
376,183897.7502
377,65524.72862
378,145577.3199
379,58441.74583
380,117978.0686
381,129449.1598
382,101337.4337
383,136250.6938
384,134674.5618
385,139690.6186
386,165448.4147
387,171592.5199
388,-24556.90011
389,92057.04015
390,125462.1624
391,157197.5208
392,123539.9621
393,120332.6506
394,179532.6568
395,156874.1475
396,220294.1739
397,146986.3352
398,161393.509
399,119001.8555
400,154052.2519
401,117773.8891
402,293772.8676
403,293772.8676
404,293772.8676
405,310122.149
406,307263.5708
407,263610.2101
408,277362.8501
409,208753.5706
410,239881.3655
411,264090.285
412,157630.2748
413,229553.8422
414,121566.7435
415,220499.9071
416,186708.1697
417,219702.1179
418,225903.9171
419,110008.5869
420,120765.0324
421,265874.7476
422,260467.9178
423,204949.6378
424,218927.4848
425,244825.2154
426,276158.1042
427,215096.1347
428,271611.1248
429,151983.9845
430,113125.8134
431,141068.627
432,83933.64766
433,136477.8895
434,162812.9336
435,154519.1199
436,117864.5593
437,120273.1908
438,127667.7751
439,156909.6906
440,151126.7971
441,148545.8024
442,142937.9143
443,241511.0168
444,131065.0944
445,204463.2049
446,144390.0638
447,218582.3137
448,130772.4343
449,142674.3559
450,142674.3559
451,185603.8761
452,284226.5401
453,180320.0883
454,50751.76633
455,255932.813
456,878.0550402
457,264368.7996
458,133462.9842
459,169263.4174
460,193015.4531
461,340185.0852
462,301370.6132
463,202295.3902
464,229822.347
465,220878.7892
466,334341.5311
467,121076.8455
468,160855.5784
469,99324.8633
470,126032.999
471,125648.2996
472,125215.3404
473,166912.9664
474,177701.104
475,158055.359
476,177778.8983
477,175510.6967
478,161926.3524
479,262202.4972
480,224324.0933
481,178978.3223
482,176631.5721
483,227959.0359
484,290776.6806
485,315800.3464
486,203548.4544
487,288913.0714
488,208312.7545
489,240682.5742
490,203754.0906
491,276691.9636
492,250887.8485
493,171556.5345
494,217433.8472
495,132333.2336
496,327077.9615
497,193877.9521
498,290262.0236
499,163461.9663
500,88316.7463
501,121209.6163
502,113617.5289
503,117040.4777
504,113192.7359
505,166958.5389
506,178379.9998
507,274341.9411
508,345404.8503
509,323391.2317
510,362693.6693
511,394376.532
512,328661.0446
513,259880.0973
514,284812.5708
515,400135.3382
516,268019.6011
517,314908.4889
518,331910.1526
519,321587.5923
520,209356.0723
521,318579.2342
522,231850.9687
523,231850.9687
524,193761.4896
525,228485.784
526,235337.5675
527,192030.4071
528,164346.8467
529,198875.1943
530,213279.6202
531,208208.0602
532,215043.28
533,178217.3578
534,236782.7559
535,197426.8006
536,263969.0282
537,313662.7851
538,314483.8621
539,235414.9222
540,296931.1057
541,254044.7832
542,241464.2001
543,274583.1086
544,258647.3138
545,240196.1895
546,235801.1427
547,272128.2898
548,194524.6136
549,180745.4889
550,198945.5238
551,137905.7532
552,190088.8335
553,172198.8517
554,179669.8406
555,198714.6962
556,182773.6546
557,203693.3038
558,118825.7226
559,108970.4052
560,107052.6413
561,103369.2162
562,192992.6656
563,161418.178
564,233168.9406
565,349765.1132
566,197960.9314
567,143770.3264
568,181775.8202
569,165657.8615
570,278836.5562
571,250927.5901
572,262824.0174
573,271722.671
574,178522.8676
575,208799.0023
576,223345.3958
577,224352.8563
578,325198.0966
579,219008.5865
580,338161.7684
581,253404.9789
582,211104.8516
583,193955.984
584,223158.7903
585,236742.9917
586,189010.4351
587,139822.5352
588,126437.4786
589,202250.0418
590,198435.406
591,78576.80254
592,139796.6702
593,126726.8347
594,58540.20668
595,167992.1192
596,118213.5277
597,120902.5611
598,204668.611
599,133256.1686
600,158038.9983
601,197805.115
602,130081.3373
603,97504.4791
604,150556.9202
605,123721.567
606,198857.4823
607,121761.7953
608,207675.996
609,52995.13245
610,112627.172
611,64332.337
612,200589.5885
613,125144.6425
614,204625.1176
615,150857.867
616,122335.1777
617,141498.9575
618,119552.7271
619,161359.5059
620,135229.9773
621,143644.6614
622,174256.1418
623,149817.5707
624,102589.5302
625,126633.038
626,116378.5577
627,133852.351
628,120833.5815
629,84582.28979
630,149055.4612
631,97561.37768
632,131061.4843
633,146898.3894
634,142650.3399
635,181642.0546
636,87820.22392
637,88576.75102
638,171074.3204
639,-5496.889417
640,66528.6591
641,148934.7486
642,166328.0274
643,91064.71978
644,193544.2167
645,107959.6262
646,51735.23146
647,255473.2815
648,115869.5395
649,95313.23467
650,124877.9677
651,180855.8666
652,152171.1416
653,111024.8879
654,130345.0297
655,168624.7909
656,121169.5312
657,169625.7498
658,142504.1484
659,134307.8903
660,109628.1245
661,NA
662,88520.46712
663,63072.16595
664,221574.9594
665,182809.188
666,188439.2867
667,199961.3026
668,156627.1153
669,129187.7171
670,154726.3051
671,208343.5045
672,136397.4704
673,150032.786
674,143447.0431
675,99663.07166
676,52048.15006
677,119486.4677
678,132140.5941
679,158322.2863
680,116075.3537
681,134446.681
682,122739.3621
683,140554.8857
684,146328.4539
685,113307.2394
686,168026.7247
687,175698.8821
688,141741.8609
689,142682.9798
690,223848.7853
691,144075.4585
692,150160.2158
693,165657.4136
694,86462.34754
695,134092.1402
696,248395.8765
697,234682.7747
698,224947.8188
699,214126.1452
700,174965.5407
701,275842.4522
702,378751.0521
703,312097.6411
704,259848.2225
705,193673.2704
706,131160.9486
707,217018.0974
708,187991.1871
709,198089.6608
710,216639.6813
711,136645.7157
712,141094.5355
713,154656.3616
714,246011.1508
715,296884.2038
716,285782.1872
717,248862.1364
718,230222.7609
719,135913.5172
720,246651.6354
721,216127.6618
722,246841.3542
723,213314.5307
724,124288.1182
725,112346.1407
726,164416.6501
727,162548.0533
728,155562.4418
729,255255.8684
730,47450.10197
731,47450.10197
732,56686.00005
733,82745.01902
734,67254.24853
735,86954.5487
736,84459.47026
737,102762.8286
738,194396.8173
739,194807.9208
740,141082.2814
741,147211.419
742,194515.9702
743,176438.5512
744,159600.5557
745,127145.2404
746,149578.6975
747,235812.2301
748,226815.5269
749,214616.9584
750,131161.4058
751,126700.4717
752,128798.973
753,98732.6261
754,134504.4552
755,96250.6091
756,171972.0088
757,-11469.46612
758,74850.07659
759,66013.70787
760,65044.29245
761,257605.3903
762,233472.6151
763,282356.9452
764,229232.6678
765,133738.9917
766,170376.3523
767,214506.4117
768,264848.497
769,235938.2507
770,121455.0017
771,208195.6771
772,197300.1882
773,180328.3562
774,237510.7497
775,213725.0975
776,272814.5159
777,309666.6515
778,231210.4026
779,107848.0154
780,166809.1021
781,147281.8072
782,134722.7708
783,123567.9668
784,72374.26693
785,69943.53824
786,128608.9535
787,105101.5446
788,98400.20454
789,101120.3114
790,119026.4951
791,145949.4549
792,209313.5445
793,142100.8677
794,158921.1199
795,182289.9808
796,184813.8782
797,212208.8873
798,189261.6104
799,175491.1296
800,171118.9905
801,213345.5501
802,226972.2032
803,293779.904
804,387728.4365
805,177403.5911
806,279682.0889
807,321754.0858
808,343599.2486
809,179142.7459
810,185311.1612
811,239048.9895
812,211743.0342
813,168778.4234
814,181966.7973
815,206569.9823
816,205605.3292
817,198738.1905
818,154672.097
819,111637.593
820,85553.06832
821,185319.7872
822,188330.3051
823,120579.3753
824,133360.0428
825,167730.0697
826,118267.3782
827,310768.51
828,282941.2213
829,325744.091
830,369590.1605
831,290234.078
832,359383.6699
833,388647.6536
834,355224.1949
835,396898.0128
836,288631.2448
837,264451.4374
838,314838.216
839,346462.6031
840,296554.0653
841,249088.3062
842,254020.611
843,267555.5402
844,272002.0184
845,186704.5572
846,186704.5572
847,185680.9525
848,254730.9682
849,276710.3785
850,230162.6265
851,212686.9674
852,169247.4356
853,164476.0987
854,177775.556
855,162690.3636
856,175569.5283
857,179503.6736
858,163763.6471
859,181077.8593
860,197820.7235
861,257351.4386
862,196148.4706
863,173479.9443
864,164204.277
865,225551.1202
866,165242.1866
867,211456.5966
868,214149.467
869,180429.7856
870,180075.289
871,330634.0162
872,358622.7161
873,307927.1599
874,255414.0532
875,260965.3384
876,309596.544
877,214250.2206
878,268528.5208
879,246912.9391
880,362178.8832
881,224301.7668
882,247667.9276
883,229250.7279
884,230650.7432
885,271620.0055
886,233342.8445
887,209894.2154
888,234558.4655
889,148990.2321
890,258935.1596
891,255881.4646
892,274395.4153
893,245411.4375
894,130870.9941
895,157176.8604
896,142782.8777
897,222757.9528
898,186517.469
899,134477.3111
900,107427.8285
901,141996.5372
902,260744.6517
903,131796.3745
904,159657.1229
905,234838.6816
906,210988.769
907,247838.3364
908,207248.9719
909,250504.9635
910,163355.0948
911,167359.1147
912,213274.7763
913,252742.9109
914,296782.3349
915,243307.486
916,291422.6514
917,343720.0152
918,155001.3313
919,227161.2545
920,156055.9598
921,182041.5736
922,214896.1576
923,230181.1776
924,232411.8756
925,161383.1478
926,144637.017
927,121405.6831
928,90598.15724
929,127069.0312
930,133948.3833
931,138679.9016
932,107583.4171
933,190993.0507
934,154888.0372
935,203059.2547
936,164600.0012
937,212548.0704
938,119580.9659
939,23345.37458
940,10538.46606
941,99361.30467
942,127927.2937
943,201065.2211
944,136131.5652
945,176711.9289
946,133912.178
947,118120.6624
948,143449.2783
949,131966.1458
950,204697.3353
951,110054.1386
952,148136.6745
953,138719.5146
954,121889.8743
955,182913.6438
956,144904.2246
957,142811.3069
958,108157.2888
959,130245.2034
960,113449.1347
961,134109.8524
962,114598.2125
963,100195.6191
964,164643.7597
965,254213.5362
966,129849.1807
967,112857.4905
968,181732.0067
969,105435.4062
970,134362.7037
971,127395.3132
972,120266.4224
973,134482.6566
974,140691.4653
975,154404.2548
976,74892.72625
977,104069.3648
978,109070.1453
979,126036.2931
980,163501.1833
981,114610.5713
982,109296.1594
983,123029.8547
984,127650.3147
985,81478.04163
986,144946.8559
987,235997.0818
988,162004.5704
989,123766.0595
990,180339.8803
991,121291.7731
992,243838.2378
993,56226.04947
994,81395.69258
995,110322.8363
996,134115.0881
997,114784.1727
998,128967.0373
999,103844.8547
1000,167623.6874
1001,118479.3333
1002,133591.8336
1003,129756.1612
1004,208754.379
1005,163520.6299
1006,139317.1327
1007,175316.9182
1008,107003.5046
1009,122637.7553
1010,215567.6938
1011,206137.223
1012,224772.9574
1013,112797.0351
1014,106857.4482
1015,238505.2529
1016,114055.5512
1017,114465.9613
1018,174991.1751
1019,106872.3472
1020,132455.6469
1021,119410.6852
1022,117786.7899
1023,105200.1616
1024,126752.4996
1025,109388.4507
1026,148000.2228
1027,207678.2516
1028,159398.5798
1029,168484.8527
1030,133000.3948
1031,69089.53717
1032,191657.5711
1033,129660.1316
1034,174742.5125
1035,90096.68382
1036,244642.1835
1037,170058.4702
1038,108153.5651
1039,53935.99878
1040,119223.0916
1041,147426.1383
1042,141924.4108
1043,109404.4431
1044,198112.0987
1045,213309.3119
1046,279148.6784
1047,326252.6807
1048,279148.6784
1049,244452.8634
1050,251076.3259
1051,201813.6697
1052,211184.0361
1053,218945.259
1054,239136.0755
1055,142680.9209
1056,151302.8557
1057,119388.5033
1058,123901.365
1059,220659.7284
1060,206266.2563
1061,202216.0436
1062,214717.4742
1063,117594.104
1064,127918.2858
1065,134278.4287
1066,144408.1603
1067,107469.8025
1068,116756.8542
1069,121209.6163
1070,87270.87629
1071,241908.7072
1072,223685.4235
1073,205746.8075
1074,251365.6693
1075,293528.2037
1076,223691.7677
1077,229112.1659
1078,188407.9365
1079,195612.7896
1080,181784.8209
1081,186482.5452
1082,142203.4944
1083,114323.4767
1084,117769.2524
1085,146268.5355
1086,174817.4779
1087,155308.2482
1088,156039.0901
1089,137966.6647
1090,658080.6582
1091,141068.627
1092,116885.7768
1093,47450.10197
1094,117509.0846
1095,114635.5674
1096,75164.9946
1097,97069.94886
1098,189157.2618
1099,153650.6295
1100,136149.1571
1101,141830.0219
1102,140517.6526
1103,144142.3254
1104,194118.7586
1105,101754.5097
1106,127468.3352
1107,136917.0354
1108,208920.3742
1109,201077.8853
1110,131887.0223
1111,177497.8431
1112,199445.9375
1113,245699.7135
1114,274212.8299
1115,159323.954
1116,125118.6303
1117,NA
1118,92021.07255
1119,290.4253847
1120,145394.7427
1121,124141.7298
1122,107656.8052
1123,254281.1498
1124,169465.0002
1125,181644.9924
1126,216874.0749
1127,219711.7299
1128,153740.1229
1129,154683.3498
1130,223013.9621
1131,207393.155
1132,237574.8839
1133,250123.1503
1134,200104.858
1135,224255.0844
1136,297947.7572
1137,202098.3215
1138,250756.3211
1139,342636.1958
1140,139584.7398
1141,145115.8383
1142,76568.57003
1143,72749.45408
1144,60556.33578
1145,77852.17586
1146,135455.5512
1147,183509.4025
1148,181508.9848
1149,139926.9236
1150,80084.16591
1151,149364.3544
1152,144441.1672
1153,98400.20454
1154,105119.7649
1155,174530.0813
1156,141480.819
1157,223110.0476
1158,203771.7485
1159,255609.4553
1160,166010.3931
1161,172442.9568
1162,180091.1012
1163,253313.3586
1164,282565.7795
1165,332146.9241
1166,164980.3166
1167,214951.424
1168,337504.6139
1169,397432.4019
1170,308114.6767
1171,378133.2837
1172,336479.6622
1173,287732.3727
1174,325285.2133
1175,161709.5038
1176,213448.6009
1177,185706.9798
1178,238547.0252
1179,183187.7336
1180,161465.3785
1181,99495.17841
1182,196838.4818
1183,133596.5293
1184,135418.3063
1185,116184.4713
1186,111746.5309
1187,120579.3753
1188,157420.5505
1189,136495.2879
1190,167502.1889
1191,166958.5389
1192,349194.5908
1193,276746.1969
1194,264961.7953
1195,330441.9135
1196,295076.7657
1197,301174.4514
1198,270433.6006
1199,279799.901
1200,304362.5914
1201,317089.8141
1202,311724.4637
1203,276708.5767
1204,275083.7392
1205,306136.0287
1206,285486.1613
1207,158416.2835
1208,184819.045
1209,181020.6623
1210,277384.7813
1211,184819.045
1212,201777.3766
1213,214086.4959
1214,215648.8002
1215,186540.3204
1216,194672.5145
1217,192626.7527
1218,251671.6382
1219,268087.8618
1220,281308.0982
1221,350665.7676
1222,311351.1435
1223,399217.3757
1224,300864.4704
1225,313532.9059
1226,258895.825
1227,283490.6929
1228,245490.1626
1229,227170.4772
1230,363779.3913
1231,185598.3838
1232,134810.4592
1233,217430.2011
1234,133778.6945
1235,201992.6375
1236,192107.1543
1237,198046.0326
1238,179421.3792
1239,192247.2029
1240,173013.9496
1241,150865.6754
1242,134707.4811
1243,150009.4928
1244,140577.9949
1245,115947.3338
1246,107264.7566
1247,123352.6829
1248,119621.411
1249,90964.5934
1250,109956.9107
1251,293901.2535
1252,323455.4281
1253,192390.8949
1254,166518.9522
1255,165000.5313
1256,157700.7946
1257,182596.2851
1258,253593.603
1259,147632.2684
1260,205988.4983
1261,135949.0212
1262,164409.2012
1263,151186.8665
1264,106034.4555
1265,120442.4499
1266,140708.8933
1267,177931.5125
1268,178101.9684
1269,138510.2535
1270,139776.1545
1271,119739.2774
1272,116054.2357
1273,162416.4896
1274,166418.0539
1275,130464.4527
1276,138363.2907
1277,108722.2877
1278,186020.5039
1279,174061.4792
1280,151309.9749
1281,145380.6285
1282,176165.6269
1283,139914.1204
1284,153024.0659
1285,143476.9947
1286,117031.5423
1287,151710.8353
1288,119712.1712
1289,118267.1407
1290,122311.7311
1291,105011.7691
1292,248342.2439
1293,168416.3632
1294,283167.6046
1295,165058.1154
1296,48355.92116
1297,65956.04625
1298,55281.74765
1299,168344.5574
1300,153729.9086
1301,150399.9151
1302,154612.7836
1303,205126.8901
1304,163297.9754
1305,266420.2808
1306,127209.5494
1307,46827.40343
1308,151369.7254
1309,130661.8635
1310,180864.9808
1311,105703.0449
1312,101563.6305
1313,173747.5274
1314,156596.2781
1315,127673.7247
1316,160523.8271
1317,186913.8759
1318,135086.9063
1319,155620.9295
1320,141555.2696
1321,99159.4516
1322,79960.41354
1323,75091.17456
1324,130214.108
1325,147787.06
1326,20975.41883
1327,141459.7155
1328,53966.39293
1329,236229.5148
1330,93887.08562
1331,132081.171
1332,56549.4378
1333,171032.9774
1334,66188.34457
1335,116067.1059
1336,96299.75864
1337,254918.2581
1338,107663.7106
1339,110824.1873
1340,74303.64369
1341,138142.1439
1342,130104.5863
1343,242625.4264
1344,124629.2212
1345,79309.22227
1346,99181.01529
1347,166351.0394
1348,138101.911
1349,133705.8616
1350,122048.5614
1351,163725.0932
1352,158507.9305
1353,224823.0629
1354,223368.1035
1355,105908.8592
1356,255552.4847
1357,133927.0824
1358,115081.1459
1359,178431.1474
1360,127175.2647
1361,111738.6806
1362,209519.7769
1363,332846.7845
1364,192828.8275
1365,122952.0905
1366,121938.7621
1367,169275.8334
1368,225749.0043
1369,219586.2088
1370,251401.2855
1371,200199.1606
1372,232060.197
1373,268459.2437
1374,217213.789
1375,236102.4166
1376,198528.722
1377,190531.2921
1378,138911.3837
1379,166246.0262
1380,218958.2807
1381,204941.0588
1382,214026.8431
1383,143800.957
1384,181694.3617
1385,104186.0562
1386,208085.7574
1387,183338.3196
1388,227837.4926
1389,214426.3895
1390,272042.6809
1391,227574.9084
1392,231513.3701
1393,224517.3997
1394,135913.5172
1395,213886.1244
1396,207118.4968
1397,197770.245
1398,207148.5205
1399,116555.3828
1400,121249.5918
1401,135901.1745
1402,205531.1094
1403,113424.7914
1404,245654.2037
1405,141068.627
1406,203526.4566
1407,73125.49754
1408,162998.4524
1409,130676.0428
1410,138133.5215
1411,91359.84647
1412,-112.0504885
1413,92758.02055
1414,143816.8291
1415,151289.9585
1416,168754.7643
1417,149304.7434
1418,183309.5213
1419,136666.7549
1420,120477.1256
1421,158996.827
1422,152955.6348
1423,207632.1341
1424,199907.1633
1425,175766.3286
1426,190339.8395
1427,111501.7306
1428,160819.1361
1429,37065.52714
1430,60024.33928
1431,171694.5414
1432,1567.053343
1433,105773.8309
1434,18501.56515
1435,262821.0977
1436,257417.7967
1437,214861.5769
1438,220075.5375
1439,243492.8614
1440,170954.4754
1441,214266.8197
1442,189080.0293
1443,293556.3809
1444,311952.4598
1445,22311.63509
1446,230423.1146
1447,102078.7566
1448,104394.1484
1449,214984.5375
1450,42241.29458
1451,76568.57003
1452,142503.3374
1453,77852.17586
1454,60556.33578
1455,60556.33578
1456,77852.17586
1457,154976.4602
1458,94201.95928
1459,235351.8502
